RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,DateofCalculation
HH,BITS,4,SE,26D4,TVL,75,,T,49,24,2018,11,26,715,10,16,D,57.0472,17.1458,57.0342,17.134,43G7,53,V,48,1,1,C,4.7,,,1389,290,,,3.5,540,74,-9,213,-9,488,194,3,-9,,-9,,-9,310,6,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,SE,26D4,TVL,75,,T,18,9,2018,11,22,714,11,22,D,57.0423,18.8218,57.0605,18.8308,43G8,68,A,19,1,1,C,5.1,,,2111,400,,,3.5,540,85,35,213,-9,488,15,3,-9,9,0.5,,-9,310,6,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,SE,26D4,TVL,75,,T,51,25,2018,11,26,922,11,30,D,56.9385,17.175,56.9623,17.1858,42G7,72,V,50,1,1,C,4.1,,,2759,410,,,3.5,540,82,-9,213,-9,488,14,2.9,-9,9,0.3,,-9,320,7,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,SE,26D4,TVL,75,,T,53,26,2018,11,26,1216,11,20,D,56.6965,16.9998,56.6807,16.9925,42G6,66,V,52,1,1,C,4.5,,,1833,380,,,3.5,540,81,-9,213,-9,488,195,2.9,-9,,-9,,-9,340,6,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,SE,26D4,TVL,75,,T,54,27,2018,11,26,1340,11,30,D,56.5717,16.8533,56.5477,16.8397,42G6,62,A,55,1,1,C,4.5,,,2815,370,,,3.5,540,80,-9,213,-9,488,197,3,-9,,-9,,-9,340,5,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,LT,AA36,TVS,,,,26052,1,2018,11,8,820,11,30,D,55.5,20.6166,55.4833,20.65,40H0,60,V,1,1,1,R,-9,,,2804,,,,-9,,-9,-9,,-9,,130,3.1,-9,,-9,,-9,161,6,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,LT,AA36,TVS,,,,26193,2,2018,11,8,1125,11,30,D,55.6633,20.2833,55.645,20.25,40H0,70,V,2,1,1,R,-9,,,2924,,,,-9,,-9,-9,,-9,,228,3.2,-9,,-9,,-9,177,6,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,LT,AA36,TVS,,,,26058,3,2018,11,8,1250,11,30,D,55.6666,20.3,55.6433,20.3166,40H0,72,V,3,1,1,R,-9,,,2801,,,,-9,,-9,-9,,-9,,160,3.1,-9,,-9,,-9,188,5,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,LT,AA36,TVS,,,,26057,6,2018,11,9,845,11,30,D,55.7183,19.9666,55.7233,20.01,40G9,75,V,6,1,1,R,-9,,,2774,,,,-9,,-9,-9,,-9,,65,3,-9,,-9,,-9,157,4,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,LT,AA36,TVS,,,,26206,4,2018,11,8,1450,10,30,D,55.7633,20.3333,55.74,20.3333,40H0,56,V,4,1,1,R,-9,,,2598,,,,-9,,-9,-9,,-9,,180,2.9,-9,,-9,,-9,187,4,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,LT,AA36,TVS,,,,26158,5,2018,11,9,715,11,30,D,55.8666,20.1,55.8833,20.0666,40H0,60,V,5,1,1,R,-9,,,2789,,,,-9,,-9,-9,,-9,,310,3.1,-9,,-9,,-9,143,5,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,558,37,2018,10,30,823,9,30,D,54.6188,10.6492,54.5974,10.6585,38G0,20,V,34,1,1,R,1.8,,,2455,136,,,-9,,55,-9,,-9,,,3,-9,,-9,,-9,112,14,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,559,38,2018,10,30,1013,9,30,D,54.6792,10.5286,54.6783,10.4885,38G0,22,V,35,1,1,R,1.7,,,2583,136,,,-9,,57,-9,,-9,,,3,-9,,-9,,-9,112,7,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,557,36,2018,10,30,624,9,30,N,54.7139,10.7468,54.6905,10.7384,38G0,20,V,33,1,1,R,1.7,,,2656,136,,,-9,,51,-9,,-9,,,3,-9,,-9,,-9,90,10,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,560,39,2018,10,30,1158,9,30,D,54.7705,10.4472,54.7797,10.4108,38G0,23,V,36,1,1,R,1.5,,,2550,136,,,-9,,57,-9,,-9,,,3,-9,,-9,,-9,180,6,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,561,40,2018,10,30,1350,9,30,D,54.8372,10.217,54.8589,10.2008,38G0,34,V,37,1,1,R,1.7,,,2626,186,,,-9,,34,-9,,-9,,,3,-9,,-9,,-9,180,9,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,562,41,2018,10,31,614,9,30,N,54.9339,10.1395,54.9549,10.1233,38G0,31,V,38,1,1,R,1.8,,,2561,184,,,-9,,63,-9,,-9,,,3,-9,,-9,,-9,225,13,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,553,31,2018,10,28,1225,8,30,D,55.0548,11.0816,55.041,11.1168,39G1,11,V,30,1,1,R,1.5,,,2719,136,,,-9,,53,-9,,-9,,,3,-9,,-9,,-9,45,11,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,564,43,2018,10,31,1045,9,30,D,55.1278,9.7571,55.1159,9.7201,39F9,24,V,40,1,1,R,1.9,,,2698,136,,,-9,,52,-9,,-9,,,3,-9,,-9,,-9,225,10,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,PL,67BC,TVL,75,,T,25011,42,2018,11,26,1125,9,15,D,54.4083,16.0217,54.4067,16.0017,37G6,27,V,750,1,1,C,7,,,1311,80,16,12,4.3,520,-9,-9,213,-9,47,258,3,-9,,-9,,-9,,,,-9,8.5,9,7.73,7.89,,,,,,,,,,,20210428
HH,BITS,4,PL,67BC,TVL,75,,T,26216,12,2018,11,17,1041,9,30,D,54.4033,19.27,54.4067,19.3083,37G9,37,V,707,1,1,C,7,,,2516,120,16,12,4.3,520,-9,-9,213,-9,47,81,2.5,-9,,-9,,-9,,,,-9,10.3,7.5,7.26,7.53,,,,,,,,,,,20210428
HH,BITS,4,PL,67BC,TVL,75,,T,25008,40,2018,11,26,700,9,30,D,54.3833,15.6183,54.3833,15.5767,37G5,30,V,748,1,1,C,7,,,2703,90,16,12,4.3,520,-9,-9,213,-9,47,271,2.9,-9,,-9,,-9,,,,-9,8.7,8.7,7.78,7.83,,,,,,,,,,,20210428
HH,BITS,4,PL,67BC,TVL,75,,T,25009,41,2018,11,26,900,9,30,D,54.3817,15.7717,54.38,15.7283,37G5,30,V,749,1,1,C,7,,,2826,80,16,12,4.3,520,-9,-9,213,-9,47,267,3,-9,,-9,,-9,,,,-9,8.5,8.6,7.72,8.8,,,,,,,,,,,20210428
HH,BITS,4,EE,AA36,TVS,,,T,1,10,2018,11,20,1444,10,30,D,58.65,22,58.63,22.03,46H2,42,V,1,1,1,C,-9,,,2780,,,,-9,235,-9,16,,-9,,,-9,-9,,-9,,-9,160,2,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,EE,AA36,TVS,,,T,1,8,2018,11,20,1441,10,30,D,58.63,21.85,58.61,21.87,46H1,46,V,8,1,1,C,-9,,,,,,,-9,235,-9,-9,,-9,,,-9,-9,,-9,,-9,40,2,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,EE,AA36,TVS,,,T,1,7,2018,11,20,1201,10,30,D,58.61,21.85,58.63,21.85,46H1,47,V,7,1,1,C,-9,,,,,,,-9,235,-9,-9,,-9,,,-9,-9,,-9,,-9,45,3,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,LV,67BC,TVL,75,,T,2,9,2018,12,14,720,9,30,D,57.055,21.0283,57.0317,21.01,43H1,31,V,H_9,1,1,C,-9,,,,90,16,,4.3,520,-9,-9,,-9,,200,-9,-9,,-9,,-9,68,7,,0.5,5.3,6.7,7.05,7.3,,,,,,,,,,,20210428
HH,BITS,4,LV,67BC,TVL,75,,T,2,8,2018,12,13,1025,12,5,D,57.0467,20.615,57.0467,20.615,43H0,86,N,H_8,1,1,C,-9,,,,,16,,4.3,520,-9,-9,,-9,,,-9,-9,,-9,,-9,45,10,,1,6.5,6.1,7.29,10.85,,,,,,,,,,,20210428
HH,BITS,4,LV,67BC,TVL,75,,T,2,10,2018,12,14,830,9,30,D,57.0417,20.9983,57.0167,20.9833,43H0,29,V,H_10,1,1,C,-9,,,,90,16,,4.3,520,-9,-9,,-9,,195,-9,-9,,-9,,-9,68,7,,0.5,6.1,6.5,7.27,7.33,,,,,,,,,,,20210428
HH,BITS,4,LV,67BC,TVL,75,,T,2,7,2018,12,13,945,12,5,D,57.0317,20.37,57.0317,20.37,43H0,86,N,H_7,1,1,C,-9,,,,,16,,4.3,520,-9,-9,,-9,,,-9,-9,,-9,,-9,45,10,,1,6.6,6,7.3,10.71,,,,,,,,,,,20210428
HH,BITS,4,LV,67BC,TVL,75,,T,2,11,2018,12,14,1230,10,30,D,56.65,20.7483,56.6317,20.7183,42H0,40,V,H_11,1,1,C,-9,,,,120,16,,4.3,520,-9,-9,,-9,,225,-9,-9,,-9,,-9,68,7,,0.5,6.2,6.5,7.27,7.3,,,,,,,,,,,20210428
HH,BITS,4,LV,67BC,TVL,75,,T,2,12,2018,12,15,720,10,30,D,56.6467,20.7483,56.63,20.7167,42H0,41,V,H_12,1,1,C,-9,,,,120,16,,4.3,520,-9,-9,,-9,,225,-9,-9,,-9,,-9,90,7,,0.5,5.7,6.6,7.18,7.3,,,,,,,,,,,20210428
HH,BITS,4,PL,67BC,TVL,75,,T,26261,10,2018,11,17,635,10,30,D,54.4283,19.3033,54.425,19.2617,37G9,53,V,705,1,1,C,7,,,2725,140,16,12,4.3,520,-9,-9,213,-9,47,265,2.9,-9,,-9,,-9,,,,-9,10.3,5.8,7.24,7.66,Y,39,,,,,,,,,20210428
HH,BITS,4,PL,67BC,TVL,75,,T,25010,43,2018,11,26,1217,9,15,D,54.4267,16.0083,54.4317,16.0267,37G6,28,V,751,1,1,C,7,,,1318,80,16,12,4.3,520,-9,-9,213,-9,47,64,2.9,-9,,-9,,-9,,,,-9,8.6,8.7,7.73,7.79,,,,,,,,,,,20210428
HH,BITS,4,PL,67BC,TVL,75,,T,26220,16,2018,11,18,945,10,30,D,54.4217,19.08,54.4217,19.0383,37G9,44,V,711,1,1,C,7,,,2707,125,16,12,4.3,520,-9,-9,213,-9,47,270,3,-9,,-9,,-9,,,,-9,10.4,7.6,7.26,7.55,,,,,,,,,,,20210428
HH,BITS,4,PL,67BC,TVL,75,,T,26163,11,2018,11,17,835,10,20,D,54.415,19.305,54.415,19.2767,37G9,43,V,706,1,1,C,7,,,1837,125,16,12,4.3,520,-9,-9,213,-9,47,266,2.9,-9,,-9,,-9,,,,-9,10.3,6.8,7.26,7.58,,,,,,,,,,,20210428
HH,BITS,4,LV,67BC,TVL,75,,T,2,15,2018,12,15,1155,12,5,D,56.6,20.3383,56.6,20.3383,42H0,91,N,H_15,1,1,C,-9,,,,,16,,4.3,520,-9,-9,,-9,,,-9,-9,,-9,,-9,90,7,,0.5,6.7,6.4,7.33,11.13,,,,,,,,,,,20210428
HH,BITS,4,LV,67BC,TVL,75,,T,2,16,2018,12,16,650,12,5,D,56.4817,20.1317,56.4817,20.1317,41H0,88,N,H_16,1,1,C,-9,,,,,16,,4.3,520,-9,-9,,-9,,,-9,-9,,-9,,-9,113,10,,1,6.5,6.1,7.31,10.74,,,,,,,,,,,20210428
HH,BITS,4,LV,67BC,TVL,75,,T,2,17,2018,12,16,740,12,5,D,56.4333,20.0833,56.4333,20.0833,41H0,83,N,H_17,1,1,C,-9,,,,,16,,4.3,520,-9,-9,,-9,,,-9,-9,,-9,,-9,135,10,,1,6.5,6.1,7.3,10.7,,,,,,,,,,,20210428
HH,BITS,4,LV,67BC,TVL,75,,T,2,18,2018,12,16,920,11,30,D,56.3917,20.0917,56.4117,20.105,41H0,77,V,H_18,1,1,C,-9,,,,200,16,,4.3,520,-9,-9,,-9,,30,-9,-9,,-9,,-9,135,10,,1,6.5,5.4,7.31,9.86,,,,,,,,,,,20210428
HH,BITS,4,LV,67BC,TVL,75,,T,2,19,2018,12,16,1200,13,5,D,56.38,19.7067,56.38,19.7067,41G9,110,N,H_19,1,1,C,-9,,,,,16,,4.3,520,-9,-9,,-9,,,-9,-9,,-9,,-9,135,12,,1.6,6.4,7.4,7.3,11.79,,,,,,,,,,,20210428
HH,BITS,4,LV,67BC,TVL,75,,T,2,21,2018,12,17,730,12,30,D,56.3517,19.8533,56.3733,19.8767,41G9,83,V,H_21,1,1,C,-9,,,,225,16,,4.3,520,-9,-9,,-9,,25,-9,-9,,-9,,-9,203,7,,1,6.5,6.5,7.32,10.77,,,,,,,,,,,20210428
HH,BITS,4,LV,67BC,TVL,75,,T,2,22,2018,12,17,935,13,5,D,56.3,19.525,56.3,19.525,41G9,107,N,H_22,1,1,C,-9,,,,,16,,4.3,520,-9,-9,,-9,,,-9,-9,,-9,,-9,203,7,,1,6.5,7.6,7.33,11.91,,,,,,,,,,,20210428
HH,BITS,4,SE,26D4,TVL,75,,T,37,18,2018,11,24,1215,12,30,D,58.035,19.4933,58.0503,19.4633,45G9,88,N,36,1,1,C,-9,,,2778,,,,3.5,540,-9,-9,213,-9,488,,3,-9,,-9,,-9,310,4,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,SE,26D4,TVL,75,,T,35,17,2018,11,24,1118,10,30,D,57.8725,19.4195,57.8967,19.4295,44G9,48,V,34,1,1,C,4.8,,,2759,320,,,3.5,540,69,29,213,-9,488,12,2.9,-9,9,0.2,,-9,310,6,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,SE,26D4,TVL,75,,T,33,16,2018,11,24,856,11,30,D,57.8565,19.4727,57.8755,19.5032,44G9,68,V,32,1,1,C,4.1,,,2797,370,,,3.5,540,79,30,213,-9,488,41,3,-9,9,0.2,,-9,300,7,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,SE,26D4,TVL,75,,T,31,15,2018,11,24,717,11,30,D,57.8297,19.5305,57.8545,19.5255,44G9,77,V,30,1,1,C,4.4,,,2797,420,,,3.5,540,78,30,213,-9,488,354,3,-9,,-9,,-9,290,6,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,SE,26D4,TVL,75,,T,39,19,2018,11,24,1300,13,30,D,57.79,18.1183,57.765,18.1183,44G8,109,N,38,1,1,C,-9,,,2778,,,,3.5,540,-9,-9,213,-9,488,,3,-9,,-9,,-9,350,6,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,SE,26D4,TVL,75,,T,28,14,2018,11,23,1139,10,20,D,57.7222,19.181,57.711,19.1582,44G9,42,V,29,1,1,C,5.6,,,1871,280,,,3.5,540,74,29,213,-9,488,228,2.9,-9,,-9,,-9,240,7,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,SE,26D4,TVL,75,,T,27,13,2018,11,23,936,11,30,D,57.6875,19.3767,57.7117,19.3868,44G9,74,V,26,1,1,C,5.2,,,2759,400,,,3.5,540,82,32,213,-9,488,13,3,-9,9,0.3,,-9,240,8,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,SE,26D4,TVL,75,,T,25,12,2018,11,23,716,10,30,D,57.5923,19.1535,57.6163,19.17,44G9,46,V,24,1,1,C,4.7,,,2871,300,,,3.5,540,67,-9,213,-9,488,20,3,-9,,-9,,-9,240,7,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,DK,26D4,TVL,,,T,189,55,2018,11,15,645,11,30,N,54.8644,15.4396,54.8413,15.4555,38G5,73,V,188,1,1,R,5.5,,,2761,400,,,4.4,520,84,-9,213,-9,,158,3,-9,,-9,,-9,170,4,,-9,10.1,12.2,7.69,16.18,,,,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,529,8,2018,10,20,904,11,30,D,57.3016,11.6061,57.2803,11.6249,43G1,62,V,8,1,1,R,1.5,,,2619,210,,,-9,,66,-9,,-9,,,3,-9,,-9,,-9,270,6,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,526,5,2018,10,19,1042,10,30,D,57.3831,11.327,57.3602,11.318,43G1,40,V,5,1,1,R,1.4,,,2609,170,,,-9,,66,-9,,-9,,,3,-9,,-9,,-9,270,5,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,522,1,2018,10,18,731,9,30,D,57.4917,10.703,57.4739,10.7326,43G0,26,V,1,1,1,R,-9,,,2648,150,,,-9,,62,-9,,-9,,,2.9,-9,,-9,,-9,330,6,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,523,2,2018,10,18,1029,9,30,D,57.5475,11.0418,57.5674,11.0141,44G1,36,V,2,1,1,R,1.3,,,2761,170,,,-9,,67.6,-9,,-9,,,3,-9,,-9,,-9,330,9,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,533,12,2018,10,21,923,9,30,D,56.6572,12.3618,56.6373,12.3849,42G2,28,V,12,1,1,R,1.4,,,2626,150,,,-9,,62,-9,,-9,,,3,-9,,-9,,-9,240,8,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,575,54,2018,11,3,1237,9,30,D,56.6762,11.9915,56.6842,11.9496,42G1,31,V,50,1,1,R,1.5,,,2709,160,,,-9,,62,-9,,-9,,,3,-9,,-9,,-9,248,9,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,578,57,2018,11,4,1217,8,30,D,56.7609,10.4941,56.7838,10.4944,42G0,6,V,53,1,1,R,1.3,,,2544,136,,,-9,,61,-9,,-9,,,3,-9,,-9,,-9,135,5,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,577,56,2018,11,4,954,8,30,D,56.7825,10.7786,56.7581,10.7711,42G0,10,V,52,1,1,R,1.5,,,2756,136,,,-9,,57,-9,,-9,,,3,-9,,-9,,-9,180,11,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,535,14,2018,10,21,1455,9,30,D,56.8004,12.2982,56.8215,12.2801,42G2,30,V,14,1,1,R,1.5,,,2598,150,,,-9,,65,-9,,-9,,,3,-9,,-9,,-9,230,8,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,576,55,2018,11,4,717,8,30,D,56.8017,11.1323,56.8099,11.0904,42G1,10,V,51,1,1,R,1.5,,,2713,136,,,-9,,60,-9,,-9,,,3,-9,,-9,,-9,180,11,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,532,11,2018,10,21,625,9,30,N,56.8466,11.9925,56.8248,11.9798,42G1,36,V,11,1,1,R,1.4,,,2535,170,,,-9,,65,-9,,-9,,,3,-9,,-9,,-9,240,8,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,531,10,2018,10,20,1339,10,30,D,57.0412,12.0315,57.0429,12.0732,43G2,50,V,10,1,1,R,1.6,,,2530,170,,,-9,,56,-9,,-9,,,3,-9,,-9,,-9,270,6,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,530,9,2018,10,20,1148,10,30,D,57.1079,11.8859,57.1014,11.9285,43G1,51,V,9,1,1,R,1.4,,,2676,180,,,-9,,62,-9,,-9,,,3,-9,,-9,,-9,300,6,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,579,58,2018,11,5,652,8,30,N,57.17,10.7236,57.1949,10.7271,43G0,18,V,54,1,1,R,1.4,,,2778,136,,,-9,,59,-9,,-9,,,3,-9,,-9,,-9,90,6,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,DK,26HF,TVS,,S,,527,6,2018,10,19,1301,11,30,D,57.2398,11.3495,57.215,11.3521,43G1,60,V,6,1,1,R,1.5,,,2756,200,,,-9,,63,-9,,-9,,,3,-9,,-9,,-9,270,6,,-9,-9,-9,-9,-9,,,20,,,,,,,,20210428
HH,BITS,4,DK,26D4,TVL,,,T,92,21,2018,11,6,1508,12,30,D,55.1584,16.0635,55.1769,16.0339,39G6,91,V,93,1,1,R,5.1,,,2783,450,,,4.4,520,89,-9,213,-9,,317,3,-9,,-9,,-9,139,4,,-9,9.6,10.5,7.74,17.53,,,,,,,,,,,20210428
HH,BITS,4,DK,26D4,TVL,,,T,91,20,2018,11,6,1349,12,30,D,55.1374,16.053,55.1479,16.0142,39G6,93,V,90,1,1,R,5.3,,,2733,450,,,4.4,520,87.9,-9,213,-9,,295,3,-9,,-9,,-9,143,5,,-9,9.7,10.7,7.76,17.63,,,,,,,,,,,20210428
HH,BITS,4,DK,26D4,TVL,,,T,181,51,2018,11,14,638,11,30,N,55.1292,15.289,55.106,15.2706,39G5,66,V,180,1,1,R,5.5,,,2835,370,,,4.4,520,88,-9,213,-9,,203,3.1,-9,,-9,,-9,274,7,,-9,10.1,12.2,7.7,14.21,,,,,,,,,,,20210428
HH,BITS,4,DK,26D4,TVL,,,T,67,14,2018,11,5,827,12,30,D,55.0908,15.3689,55.0715,15.3415,39G5,85,V,66,1,1,R,5.6,,,2767,425,,,4.4,520,84,-9,213,-9,,219,3,-9,,-9,,-9,136,7,,-9,9.7,11.8,7.75,16,,,,,,,,,,,20210428
HH,BITS,4,DK,26D4,TVL,,,T,65,13,2018,11,5,613,11,30,N,55.0865,15.6032,55.0798,15.645,39G5,78,V,64,1,1,R,5.2,,,2767,400,,,4.4,520,88,-9,213,-9,,107,3,-9,,-9,,-9,128,6,,-9,9.4,11.1,7.77,15.67,,,,,,,,,,,20210428
HH,BITS,4,DK,26D4,TVL,,,T,71,16,2018,11,5,1344,12,30,D,55.0559,15.7322,55.0474,15.6909,39G5,88,V,70,1,1,R,5.7,,,2796,450,,,4.4,520,92.5,-9,213,-9,,249,3,-9,,-9,,-9,98,6,,-9,8.9,9.4,7.71,17.03,,,,,,,,,,,20210428
HH,BITS,4,SE,26D4,TVL,75,,T,57,28,2018,11,27,715,10,30,D,55.8058,16.5193,55.7937,16.481,40G6,56,V,56,1,1,C,4.8,,,2759,340,,,3.5,540,79,-9,213,-9,488,241,2.9,-9,27,0.2,,-9,360,7,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,SE,26D4,TVL,75,,T,9,4,2018,11,21,706,9,30,D,55.7055,14.3647,55.712,14.4072,40G4,37,V,8,1,1,C,4.9,,,2778,270,,,3.5,540,60,24,213,-9,488,73,3,-9,,-9,,-9,90,15,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,SE,26D4,TVL,75,,T,14,7,2018,11,21,1239,10,30,D,55.703,14.6673,55.7093,14.7117,40G4,53,V,15,1,1,C,5,,,2889,320,,,3.5,540,80,-9,213,-9,488,76,3.1,-9,,-9,,-9,70,13,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,SE,26D4,TVL,75,,T,6,3,2018,11,20,1210,9,30,D,55.6945,14.3692,55.7142,14.3438,40G4,36,V,5,1,1,C,4.6,,,2741,270,,,3.5,540,68,27,213,-9,488,324,2.9,-9,,-9,,-9,90,12,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,SE,26D4,TVL,75,,T,58,29,2018,11,27,1242,10,30,D,55.6893,14.8788,55.693,14.836,40G4,56,V,59,1,1,C,4.4,,,2722,350,,,3.5,540,82,-9,213,-9,488,278,2.9,-9,27,0.1,,-9,30,5,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,SE,26D4,TVL,75,,T,4,2,2018,11,20,1005,10,30,D,55.6878,14.4497,55.6983,14.4093,40G4,43,V,3,1,1,C,4.8,,,2797,300,,,3.5,540,78,-9,213,-9,488,294,3,-9,,-9,,-9,100,12,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,SE,26D4,TVL,75,,T,13,6,2018,11,21,1100,10,30,D,55.6818,14.4963,55.697,14.53,40G4,49,V,12,1,1,C,5.3,,,2722,320,,,3.5,540,81,32,213,-9,488,51,2.9,-9,27,0.3,,-9,80,13,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,SE,26D4,TVL,75,,T,61,30,2018,11,28,717,10,23,D,55.6713,14.4947,55.683,14.4657,40G4,49,V,60,1,1,C,4.2,,,2222,310,,,3.5,540,81,-9,213,-9,488,305,3,-9,,-9,,-9,160,6,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,SE,26D4,TVL,75,,T,11,5,2018,11,21,922,10,30,D,55.6603,14.5243,55.674,14.4867,40G4,51,V,10,1,1,C,5.3,,,2722,320,,,3.5,540,80,-9,213,-9,488,302,3,-9,27,0.3,,-9,90,14,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,SE,26D4,TVL,75,,T,2,1,2018,11,20,717,10,30,D,55.4607,14.5225,55.4582,14.4777,39G4,57,V,1,1,1,C,4.3,,,2871,360,,,3.5,540,85,31,213,-9,488,264,3.1,-9,,-9,,-9,100,14,,-9,-9,-9,-9,-9,,,,,,,,,,,20210428
HH,BITS,4,PL,67BC,TVL,75,,T,25038,25,2018,11,22,650,10,15,D,56.15,17.7633,56.1483,17.7417,41G7,52,V,726,1,1,C,7,,,1356,125,16,12,4.3,520,-9,-9,213,-9,47,263,2.9,-9,,-9,,-9,,,,-9,8,6,7.47,7.89,,,,,,,,,,,20210428
HH,BITS,4,PL,67BC,TVL,75,,T,25504,27,2018,11,22,1005,11,30,D,56.0783,17.765,56.0567,17.75,41G7,64,V,728,1,1,C,7,,,2580,175,16,12,4.3,520,-9,-9,213,-9,47,201,2.7,-9,,-9,,-9,,,,-9,7.7,5.2,7.41,8.55,Y,37,,,,,,,,,20210428
